Order_ID,Order_Date,Sales_Channel,Region,Gender_Category,Product_Line,Product_Name,Product_Type,Size_Type,Clean_Size,Clean_units,Clean_MRP,Clean_Discount,New_Revenue ,Profit,Profit_category,Row_Check
3091,,Retail,Hyderabad,Kids,Training,Flex Trainer,Clothing,Text,M,4.00,"$9,625.47",60.19%,"$38,501.88",-419.24,Loss,Clean
3092,10/15/2024,Retail,Hyderabad,Kids,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$2,879.09",65.40%,"$5,758.18",1129.11,High_Profit,Clean
3093,1/22/2025,Online,Kolkata,Kids,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$5,774.78",65.40%,$0.00,-679.74,Loss,Needs_Review
3094,1/27/2025,Retail,Delhi,Kids,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$4,195.03",65.40%,$0.00,1068.18,High_Profit,Clean
3095,3/17/2024,Online,Pune,Kids,Soccer,Premier III,Shoe,Numeric,10,Missing,"$5,366.19",64.03%,$0.00,638.3,High_Profit,Needs_Review
3096,8/12/2024,Online,Hyderabad,Women,Lifestyle,Waffle One,Clothing,Text,XL,Missing,"$5,774.78",65.40%,$0.00,3833.04,High_Profit,Needs_Review
3097,1/3/2025,Online,Bangalore,Kids,Lifestyle,Waffle One,Clothing,Text,M,Missing,"$4,884.55",65.40%,$0.00,-1182.29,Loss,Needs_Review
3098,1/3/2025,Online,Delhi,Men,Lifestyle,Air Force 1,Clothing,Text,M,1.00,"$6,264.64",65.40%,$0.00,3750.11,High_Profit,Clean
3099,4/11/2025,Retail,Delhi,Men,Running,React Infinity,Shoe,Numeric,10,2.00,"$6,291.92",63.91%,$0.00,147.79,Low_Profit,Clean
3100,4/11/2025,Retail,Hyderabad,Kids,Lifestyle,Air Force 1,Clothing,Text,M,3.00,"$4,222.20",65.40%,"$12,666.60",931.4,High_Profit,Clean
3102,,Retail,Bangalore,Kids,Soccer,Premier III,Shoe,Numeric,10,1.00,"$2,196.20",64.03%,"$2,196.20",3809.54,High_Profit,Clean
3103,5/26/2025,Online,Bangalore,Men,Basketball,Air Jordan,Shoe,Numeric,11,Missing,"$4,597.23",62.60%,$0.00,3277.67,High_Profit,Needs_Review
3104,10/14/2024,Online,Hyderabad,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,0,3.00,"$6,175.84",90.00%,"$1,852.75",-960.94,Loss,Clean
3105,7/17/2025,Retail,Hyderabad,Women,Lifestyle,Waffle One,Clothing,Text,M,1.00,"$5,774.78",23.00%,$0.00,517.17,High_Profit,Clean
3106,6/22/2025,Online,Pune,Kids,Lifestyle,Air Force 1,Clothing,Text,M,Missing,"$6,264.64",Invalid_Check,$0.00,-156.45,Loss,Needs_Review
3107,6/22/2025,Online,Delhi,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,0,4.00,"$5,597.17",62.60%,$0.00,205.25,Low_Profit,Clean
3108,7/28/2024,Online,Bangalore,Men,Training,Metcon 7,Clothing,Text,M,Missing,"$5,996.89",60.19%,$0.00,166.42,Low_Profit,Needs_Review
3109,3/3/2025,Online,Delhi,Kids,Running,React Infinity,Shoe,Numeric,10,Missing,"$9,448.34",78.00%,$0.00,-871.1,Loss,Needs_Review
3110,9/18/2024,Retail,Mumbai,Women,Lifestyle,Air Force 1,Clothing,Text,L,Missing,"$6,323.09",100.00%,$0.00,1283.62,High_Profit,Needs_Review
3111,12/17/2024,Retail,Pune,Men,Soccer,Premier III,Shoe,Numeric,10,Missing,"$6,667.47",64.03%,$0.00,-402.6,Loss,Needs_Review
3112,12/17/2024,Online,Pune,Kids,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$5,357.49",62.60%,$0.00,-548,Loss,Needs_Review
3113,,Online,Mumbai,Men,Training,ZoomX Invincible,Clothing,Text,M,Missing,"$6,630.32",60.19%,$0.00,544.14,High_Profit,Needs_Review
3114,1/21/2025,Retail,Bangalore,Women,Soccer,Mercurial Superfly,Shoe,Numeric,0,Missing,"$4,244.95",64.03%,$0.00,3693.98,High_Profit,Needs_Review
3115,8/1/2023,Retail,Kolkata,Men,Soccer,Phantom GT,Shoe,Numeric,10,Return,"$8,048.66",64.03%,"-$8,048.66",3860.59,Return_Transaction,Needs_Review
3116,6/19/2025,Online,Hyderabad,Women,Running,React Infinity,Shoe,Numeric,10,3.00,"$6,291.92",100.00%,$0.00,3692.43,High_Profit,Clean
3117,9/9/2024,Retail,Bangalore,Women,Running,Free RN,Shoe,Numeric,10,Missing,"$6,045.67",63.91%,$0.00,-1137.29,Loss,Needs_Review
3118,9/9/2024,Retail,Mumbai,Kids,Running,Pegasus Turbo,Shoe,Numeric,10,Missing,"$6,058.47",63.91%,$0.00,-549.05,Loss,Needs_Review
3119,3/19/2025,Retail,Mumbai,Women,Soccer,Phantom GT,Shoe,Numeric,0,1.00,"$6,936.34",46.00%,"$3,745.62",1647.34,High_Profit,Clean
3120,4/20/2025,Online,Mumbai,Kids,Running,Air Zoom,Shoe,Numeric,10,2.00,"$9,676.61",63.91%,"$19,353.22",3674.74,High_Profit,Clean
3121,1/11/2024,Retail,Pune,Men,Soccer,Tiempo Legend,Shoe,Numeric,0,Missing,"$6,041.30",64.03%,$0.00,-1048.54,Loss,Needs_Review
3122,1/11/2024,Online,Kolkata,Women,Running,Free RN,Shoe,Numeric,12,Missing,"$6,045.67",63.91%,$0.00,3909.92,High_Profit,Needs_Review
3123,3/1/2024,Online,Mumbai,Kids,Training,ZoomX Invincible,Clothing,Text,L,Missing,"$6,630.32",60.19%,$0.00,1383.01,High_Profit,Needs_Review
3124,3/5/2024,Retail,Hyderabad,Men,Lifestyle,Blazer Mid,Clothing,Text,M,4.00,"$6,107.63",65.40%,$0.00,1939.56,High_Profit,Clean
3125,5/25/2025,Online,Delhi,Kids,Lifestyle,Air Force 1,Clothing,Text,L,4.00,"$4,867.07",Invalid_Check,"-$4,088.34",2863.56,High_Profit,Needs_Review
3126,4/13/2025,Online,Hyderabad,Men,Training,Metcon 7,Clothing,Text,L,1.00,"$5,996.89",Invalid_Check,$0.00,-6.91,Loss,Needs_Review
3127,4/13/2025,Online,Hyderabad,Women,Running,Air Zoom,Shoe,Numeric,10,Missing,"$6,737.19",Invalid_Check,$0.00,2150.16,High_Profit,Needs_Review
3128,10/21/2023,Online,Mumbai,Women,Running,Air Zoom,Shoe,Numeric,0,Missing,"$5,081.53",63.91%,$0.00,-663.86,Loss,Needs_Review
3129,8/26/2024,Retail,Mumbai,Men,Training,Flex Trainer,Clothing,Text,M,Missing,"$6,095.99",60.19%,$0.00,2621.5,High_Profit,Needs_Review
3130,6/14/2025,Retail,Mumbai,Men,Training,ZoomX Invincible,Clothing,Text,M,Missing,"$6,630.32",60.19%,$0.00,1992.12,High_Profit,Needs_Review
3131,6/14/2025,Online,Hyderabad,Women,Running,Free RN,Shoe,Numeric,10,Missing,"$6,045.67",63.91%,$0.00,1216.34,High_Profit,Needs_Review
3132,5/28/2025,Retail,Mumbai,Kids,Soccer,Premier III,Shoe,Numeric,10,Missing,"$5,697.14",91.00%,$0.00,3594.94,High_Profit,Needs_Review
3133,5/28/2025,Online,Hyderabad,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$4,032.43",65.40%,$0.00,2059.4,High_Profit,Needs_Review
3134,,Online,Pune,Men,Lifestyle,Dunk Low,Clothing,Text,XL,Missing,"$6,079.66",46.00%,$0.00,3700.77,High_Profit,Needs_Review
3135,9/14/2024,Online,Delhi,Men,Running,Free RN,Shoe,Numeric,10,1.00,"$2,555.18",63.91%,"$2,555.18",1820.38,High_Profit,Clean
3136,1/10/2024,Retail,Bangalore,Women,Running,React Infinity,Shoe,Numeric,10,Missing,"$6,291.92",63.91%,$0.00,2815.43,High_Profit,Needs_Review
3137,1/10/2024,Online,Hyderabad,Kids,Running,Air Zoom,Shoe,Numeric,10,4.00,"$3,317.71",63.91%,"$13,270.84",-198,Loss,Clean
3138,2/10/2025,Retail,Mumbai,Kids,Training,Flex Trainer,Clothing,Text,M,Missing,"$8,442.39",60.19%,$0.00,3126.66,High_Profit,Needs_Review
3139,8/11/2024,Online,Delhi,Men,Training,Metcon 7,Clothing,Text,L,Return,"$5,996.89",60.19%,$0.00,-65.96,Return_Transaction,Needs_Review
3140,8/29/2024,Retail,Delhi,Kids,Training,ZoomX Invincible,Clothing,Text,XL,Missing,"$8,535.31",60.19%,$0.00,1159.57,High_Profit,Needs_Review
3141,8/29/2024,Retail,Pune,Women,Lifestyle,Blazer Mid,Clothing,Text,L,Missing,"$8,955.52",65.40%,$0.00,491.85,Low_Profit,Needs_Review
3142,,Online,Delhi,Men,Soccer,Phantom GT,Shoe,Numeric,10,Missing,"$6,237.40",Invalid_Check,$0.00,2484.31,High_Profit,Needs_Review
3143,,Retail,Bangalore,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,9,Return,"$5,597.17",Invalid_Check,$0.00,-592.41,Return_Transaction,Needs_Review
3144,8/1/2025,Retail,Bangalore,Kids,Lifestyle,Waffle One,Clothing,Text,M,3.00,"$2,765.77",65.40%,"$8,297.31",2785.94,High_Profit,Clean
3145,8/1/2025,Online,Delhi,Kids,Training,ZoomX Invincible,Clothing,Text,XL,3.00,"$6,630.32",60.19%,$0.00,2418.74,High_Profit,Clean
3146,5/31/2025,Online,Mumbai,Women,Basketball,Zoom Freak,Shoe,Numeric,10,Missing,"$8,399.35",62.60%,$0.00,2967.22,High_Profit,Needs_Review
3147,12/11/2023,Retail,Pune,Women,Basketball,LeBron 20,Shoe,Numeric,0,Missing,"$8,187.65",Invalid_Check,$0.00,196.88,Low_Profit,Needs_Review
3148,2/13/2025,Online,Hyderabad,Women,Basketball,Air Jordan,Shoe,Numeric,0,1.00,"$8,666.84",30.00%,"$6,066.79",204.77,Low_Profit,Clean
3149,9/3/2025,Retail,Kolkata,Kids,Training,Metcon 7,Clothing,Text,L,Missing,"$3,005.37",60.19%,$0.00,-288.77,Loss,Needs_Review
3150,6/29/2025,Retail,Kolkata,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,3.00,"$5,732.20",64.03%,$0.00,28.77,Low_Profit,Clean
3151,7/11/2024,Online,Delhi,Men,Basketball,Zoom Freak,Shoe,Numeric,0,Missing,"$4,731.54",62.60%,$0.00,3485.33,High_Profit,Needs_Review
3152,2/16/2025,Retail,Delhi,Men,Running,Free RN,Shoe,Numeric,10,Missing,"$9,297.64",16.00%,$0.00,36.7,Low_Profit,Needs_Review
3153,5/3/2025,Online,Hyderabad,Men,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$6,630.32",90.00%,$0.00,20.31,Low_Profit,Clean
3154,1/24/2025,Online,Hyderabad,Men,Lifestyle,Blazer Mid,Clothing,Text,L,Missing,"$6,107.63",50.00%,$0.00,3419.32,High_Profit,Needs_Review
3155,4/14/2025,Retail,Kolkata,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$5,562.46",62.60%,$0.00,1090.52,High_Profit,Needs_Review
3156,10/21/2024,Online,Mumbai,Women,Lifestyle,Waffle One,Clothing,Text,L,Missing,"$8,462.09",8.00%,$0.00,1720.4,High_Profit,Needs_Review
3157,6/30/2025,Retail,Mumbai,Women,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$6,630.32",97.00%,$0.00,1861.15,High_Profit,Clean
3158,6/22/2025,Online,Bangalore,Men,Lifestyle,Blazer Mid,Clothing,Text,M,3.00,"$3,723.21",65.40%,"$11,169.63",-1133.4,Loss,Clean
3159,6/18/2025,Retail,Bangalore,Kids,Basketball,LeBron 20,Shoe,Numeric,10,Missing,"$6,129.75",62.60%,$0.00,-1117.98,Loss,Needs_Review
3160,1/6/2025,Online,Mumbai,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,2.00,"$6,107.63",65.40%,$0.00,1567.18,High_Profit,Clean
3161,9/2/2025,Online,Bangalore,Men,Running,Free RN,Shoe,Numeric,10,0.00,"$7,734.26",47.00%,$0.00,1921.82,High_Profit,Clean
3162,11/30/2024,Online,Pune,Women,Soccer,Phantom GT,Shoe,Numeric,10,4.00,"$6,237.40",57.00%,$0.00,3176.71,High_Profit,Clean
3163,3/9/2025,Online,Bangalore,Men,Running,Pegasus Turbo,Shoe,Numeric,0,Missing,"$6,058.47",63.91%,$0.00,3276.53,High_Profit,Needs_Review
3164,8/3/2025,Retail,Hyderabad,Men,Running,Pegasus Turbo,Shoe,Numeric,11,Missing,"$9,572.44",63.91%,$0.00,-694.97,Loss,Needs_Review
3165,12/16/2024,Online,Mumbai,Kids,Soccer,Phantom GT,Shoe,Numeric,10,Return,"$6,237.40",38.00%,$0.00,1350.25,Return_Transaction,Needs_Review
3166,12/16/2024,Retail,Kolkata,Men,Running,React Infinity,Shoe,Numeric,10,Missing,"$6,323.74",80.00%,$0.00,492.62,Low_Profit,Needs_Review
3167,10/13/2024,Retail,Mumbai,Men,Running,React Infinity,Shoe,Numeric,10,Missing,"$8,431.55",63.91%,$0.00,3977.41,High_Profit,Needs_Review
3168,10/13/2024,Retail,Hyderabad,Women,Basketball,Air Jordan,Shoe,Numeric,10,3.00,"$6,123.52",62.60%,$0.00,2732.23,High_Profit,Clean
3169,,Retail,Delhi,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,1.00,"$5,597.17",49.00%,$0.00,-532.65,Loss,Clean
3170,,Online,Bangalore,Women,Soccer,Tiempo Legend,Shoe,Numeric,11,Missing,"$5,732.20",64.03%,$0.00,1328.68,High_Profit,Needs_Review
3171,3/27/2025,Retail,Bangalore,Women,Running,React Infinity,Shoe,Numeric,10,1.00,"$7,627.37",63.91%,"$7,627.37",2752.18,High_Profit,Clean
3172,3/27/2025,Retail,Delhi,Men,Running,React Infinity,Shoe,Numeric,6,4.00,"$6,291.92",63.91%,$0.00,693.29,High_Profit,Clean
3173,11/21/2024,Retail,Kolkata,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,3.00,"$6,389.62",6.00%,$0.00,-236.15,Loss,Clean
3174,9/21/2024,Retail,Delhi,Men,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$6,435.20",62.60%,$0.00,-1181.06,Loss,Needs_Review
3175,9/21/2024,Online,Bangalore,Kids,Lifestyle,Air Force 1,Clothing,Text,M,Missing,"$6,264.64",65.40%,$0.00,2058.99,High_Profit,Needs_Review
3176,8/12/2023,Online,Hyderabad,Kids,Lifestyle,Air Force 1,Clothing,Text,M,Missing,"$6,264.64",65.40%,$0.00,3995.49,High_Profit,Needs_Review
3177,8/12/2023,Retail,Bangalore,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$8,869.93",62.60%,$0.00,551.46,High_Profit,Needs_Review
3178,3/6/2025,Online,Kolkata,Kids,Training,Flex Trainer,Clothing,Text,M,Missing,"$2,514.00",69.00%,$0.00,1345.4,High_Profit,Needs_Review
3179,3/6/2025,Online,Kolkata,Women,Basketball,Air Jordan,Shoe,Numeric,8,1.00,"$5,835.60",Invalid_Check,-$233.42,-1197.6,Loss,Needs_Review
3180,5/26/2025,Online,Pune,Kids,Running,Free RN,Shoe,Numeric,10,Missing,"$9,804.78",63.91%,$0.00,-965.5,Loss,Needs_Review
3181,3/31/2025,Online,Delhi,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,0,Missing,"$7,538.96",64.03%,$0.00,2407.4,High_Profit,Needs_Review
3182,3/10/2025,Online,Bangalore,Kids,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$6,237.40",70.00%,$0.00,1561.59,High_Profit,Clean
3183,6/10/2024,Online,Bangalore,Kids,Running,React Infinity,Shoe,Numeric,0,Missing,"$6,291.92",63.91%,$0.00,2772.69,High_Profit,Needs_Review
3184,10/7/2024,Online,Pune,Men,Training,ZoomX Invincible,Clothing,Text,XL,1.00,"$4,614.33",47.00%,"$2,445.59",-440.44,Loss,Clean
3185,10/7/2024,Retail,Kolkata,Men,Running,Air Zoom,Shoe,Numeric,10,Missing,"$5,924.06",63.91%,$0.00,2219.82,High_Profit,Needs_Review
3186,1/30/2024,Retail,Delhi,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,10,Missing,"$5,732.66",62.60%,$0.00,3187.59,High_Profit,Needs_Review
3187,5/16/2025,Online,Pune,Men,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$3,015.02",62.60%,$0.00,2868.91,High_Profit,Needs_Review
3188,5/27/2025,Online,Pune,Kids,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,171.44",33.00%,$0.00,634.64,High_Profit,Needs_Review
3189,12/7/2025,Online,Hyderabad,Kids,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$5,073.69",65.40%,"$10,147.38",-1033.35,Loss,Clean
3190,4/15/2024,Retail,Delhi,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,Missing,"$6,211.46",77.00%,$0.00,88.55,Low_Profit,Needs_Review
3191,5/14/2025,Retail,Delhi,Men,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$6,123.52",19.00%,$0.00,31.3,Low_Profit,Needs_Review
3192,8/28/2024,Online,Pune,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,3.00,"$4,009.47",Invalid_Check,"-$2,525.97",2434.87,High_Profit,Needs_Review
3193,8/28/2024,Retail,Mumbai,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$6,107.63",65.40%,$0.00,-518.65,Loss,Needs_Review
3194,7/8/2025,Online,Bangalore,Kids,Soccer,Premier III,Shoe,Numeric,0,Missing,"$7,176.21",64.03%,$0.00,659.4,High_Profit,Needs_Review
3195,9/11/2024,Online,Hyderabad,Kids,Lifestyle,Blazer Mid,Clothing,Text,L,Missing,"$3,911.84",42.00%,$0.00,3601.48,High_Profit,Needs_Review
3196,9/11/2024,Online,Bangalore,Kids,Lifestyle,Blazer Mid,Clothing,Text,XL,Missing,"$9,682.46",65.40%,$0.00,3095.64,High_Profit,Needs_Review
3197,11/19/2023,Retail,Bangalore,Women,Lifestyle,Blazer Mid,Clothing,Text,L,Missing,"$6,107.63",Invalid_Check,$0.00,3855.21,High_Profit,Needs_Review
3198,11/19/2023,Retail,Kolkata,Women,Training,ZoomX Invincible,Clothing,Text,M,Return,"$6,630.32",60.19%,$0.00,-734.72,Return_Transaction,Needs_Review
3199,12/10/2024,Online,Delhi,Kids,Soccer,Phantom GT,Shoe,Numeric,10,Missing,"$6,237.40",64.03%,$0.00,2520.02,High_Profit,Needs_Review
3200,8/23/2024,Online,Mumbai,Men,Training,Flex Trainer,Clothing,Text,M,3.00,"$3,938.59",98.00%,$236.32,635.39,High_Profit,Clean
3201,9/11/2023,Retail,Hyderabad,Women,Running,Free RN,Shoe,Numeric,7,Missing,"$8,613.08",63.91%,$0.00,-1049.73,Loss,Needs_Review
3202,2/2/2025,Retail,Pune,Women,Basketball,Air Jordan,Shoe,Numeric,9,Missing,"$3,427.03",37.00%,$0.00,2527.96,High_Profit,Needs_Review
3203,12/29/2024,Retail,Hyderabad,Women,Soccer,Premier III,Shoe,Numeric,10,1.00,"$5,697.14",64.03%,$0.00,1087.27,High_Profit,Clean
3204,3/13/2025,Online,Mumbai,Kids,Training,SuperRep Go,Clothing,Text,M,Missing,"$2,579.36",60.19%,$0.00,939.38,High_Profit,Needs_Review
3206,3/13/2025,Retail,Bangalore,Kids,Soccer,Tiempo Legend,Shoe,Numeric,8,3.00,"$5,732.20",64.03%,$0.00,1125.29,High_Profit,Clean
3207,,Retail,Kolkata,Kids,Soccer,Premier III,Shoe,Numeric,10,Missing,"$5,697.14",64.03%,$0.00,3435.01,High_Profit,Needs_Review
3208,10/4/2024,Online,Kolkata,Women,Lifestyle,Dunk Low,Clothing,Text,M,0.00,"$6,079.66",65.40%,$0.00,-848.63,Loss,Clean
3209,7/19/2025,Online,Kolkata,Men,Lifestyle,Air Force 1,Clothing,Text,L,Missing,"$6,264.64",65.40%,$0.00,2968.24,High_Profit,Needs_Review
3210,7/19/2025,Retail,Delhi,Kids,Running,Free RN,Shoe,Numeric,0,Missing,"$2,415.31",63.91%,$0.00,2077.98,High_Profit,Needs_Review
3211,9/17/2024,Online,Bangalore,Women,Training,SuperRep Go,Clothing,Text,M,Missing,"$3,693.30",60.19%,$0.00,1480.99,High_Profit,Needs_Review
3212,4/21/2025,Online,Delhi,Kids,Running,Free RN,Shoe,Numeric,10,2.00,"$6,045.67",95.00%,$0.00,-1100.45,Loss,Clean
3213,4/21/2025,Retail,Bangalore,Women,Lifestyle,Waffle One,Clothing,Text,L,Missing,"$5,774.78",65.40%,$0.00,2013.96,High_Profit,Needs_Review
3214,11/1/2025,Retail,Mumbai,Women,Soccer,Phantom GT,Shoe,Numeric,10,Missing,"$6,700.68",64.03%,$0.00,611.81,High_Profit,Needs_Review
3215,11/1/2025,Online,Bangalore,Kids,Running,Pegasus Turbo,Shoe,Numeric,7,Missing,"$2,991.75",Invalid_Check,$0.00,-92.45,Loss,Needs_Review
3216,,Online,Pune,Kids,Lifestyle,Air Force 1,Clothing,Text,M,2.00,"$6,264.64",65.40%,$0.00,324.37,Low_Profit,Clean
3217,8/4/2025,Retail,Pune,Women,Running,Air Zoom,Shoe,Numeric,10,Return,"$5,924.06",63.91%,$0.00,2494.21,Return_Transaction,Needs_Review
3218,7/25/2024,Retail,Delhi,Women,Basketball,Air Jordan,Shoe,Numeric,10,Missing,"$6,123.52",62.60%,$0.00,888.87,High_Profit,Needs_Review
3219,4/7/2025,Online,Hyderabad,Men,Running,React Infinity,Shoe,Numeric,0,Missing,"$8,369.30",63.91%,$0.00,1663.79,High_Profit,Needs_Review
3220,2/24/2024,Online,Pune,Men,Soccer,Tiempo Legend,Shoe,Numeric,10,2.00,"$5,732.20",64.03%,$0.00,1686.78,High_Profit,Clean
3221,6/22/2025,Retail,Delhi,Women,Running,Free RN,Shoe,Numeric,0,2.00,"$8,204.14",63.91%,"$16,408.28",961.65,High_Profit,Clean
3222,4/28/2025,Online,Bangalore,Men,Soccer,Premier III,Shoe,Numeric,0,4.00,"$5,697.14",64.03%,$0.00,-382.88,Loss,Clean
3223,2/17/2025,Online,Kolkata,Women,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$2,530.29",29.00%,"$3,593.01",3264.03,High_Profit,Clean
3224,11/3/2024,Online,Hyderabad,Men,Soccer,Premier III,Shoe,Numeric,0,Missing,"$5,697.14",64.03%,$0.00,-209.36,Loss,Needs_Review
3225,11/3/2024,Online,Hyderabad,Women,Basketball,Zoom Freak,Shoe,Numeric,12,Missing,"$3,212.74",62.60%,$0.00,3517.65,High_Profit,Needs_Review
3226,2/28/2025,Retail,Delhi,Women,Lifestyle,Air Force 1,Clothing,Text,M,2.00,"$6,125.15",65.40%,"$12,250.30",61.83,Low_Profit,Clean
3227,10/10/2024,Retail,Delhi,Men,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$6,107.63",Invalid_Check,$0.00,-744.54,Loss,Needs_Review
3228,5/15/2025,Online,Pune,Men,Training,Flex Trainer,Clothing,Text,L,Missing,"$6,095.99",60.19%,$0.00,-367.73,Loss,Needs_Review
3229,11/16/2023,Online,Bangalore,Men,Lifestyle,Air Force 1,Clothing,Text,M,Missing,"$6,264.64",65.40%,$0.00,-445.89,Loss,Needs_Review
3230,11/14/2023,Retail,Pune,Men,Training,Metcon 7,Clothing,Text,M,Return,"$5,996.89",39.00%,$0.00,1877.19,Return_Transaction,Needs_Review
3231,4/11/2024,Retail,Pune,Women,Soccer,Premier III,Shoe,Numeric,10,Missing,"$5,697.14",64.03%,$0.00,1560.81,High_Profit,Needs_Review
3232,4/11/2024,Online,Hyderabad,Men,Soccer,Phantom GT,Shoe,Numeric,0,Missing,"$6,237.40",Invalid_Check,$0.00,1570.71,High_Profit,Needs_Review
3233,12/9/2024,Retail,Mumbai,Women,Lifestyle,Dunk Low,Clothing,Text,M,Return,"$6,583.76",71.00%,"-$1,909.29",2194.69,Return_Transaction,Needs_Review
3234,1/20/2025,Retail,Bangalore,Men,Lifestyle,Blazer Mid,Clothing,Text,M,Missing,"$9,352.62",97.00%,$0.00,903.31,High_Profit,Needs_Review
3235,1/20/2025,Online,Mumbai,Kids,Lifestyle,Air Force 1,Clothing,Text,L,3.00,"$7,042.12",89.00%,"$2,323.90",-411.55,Loss,Clean
3236,9/19/2024,Retail,Delhi,Women,Training,SuperRep Go,Clothing,Text,M,Missing,"$5,642.50",60.19%,$0.00,-271.03,Loss,Needs_Review
3237,4/24/2025,Online,Mumbai,Women,Training,SuperRep Go,Clothing,Text,M,3.00,"$5,642.50",36.00%,$0.00,517.77,High_Profit,Clean
3238,5/3/2025,Online,Pune,Men,Basketball,Zoom Freak,Shoe,Numeric,10,Missing,"$6,389.62",65.00%,$0.00,1603.13,High_Profit,Needs_Review
3239,5/3/2025,Retail,Delhi,Women,Running,Air Zoom,Shoe,Numeric,10,1.00,"$5,924.06",63.91%,$0.00,2808,High_Profit,Clean
3240,,Retail,Mumbai,Men,Soccer,Premier III,Shoe,Numeric,10,Missing,"$5,697.14",64.03%,$0.00,42.14,Low_Profit,Needs_Review
3241,,Retail,Mumbai,Kids,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$8,074.82",64.03%,"$16,149.64",2968.78,High_Profit,Clean
3242,10/15/2024,Online,Mumbai,Men,Training,ZoomX Invincible,Clothing,Text,M,Missing,"$6,630.32",42.00%,$0.00,-760.63,Loss,Needs_Review
3243,12/3/2025,Online,Pune,Kids,Training,SuperRep Go,Clothing,Text,M,Missing,"$9,715.85",60.19%,$0.00,-542.2,Loss,Needs_Review
3244,10/16/2024,Retail,Delhi,Men,Basketball,Zoom Freak,Shoe,Numeric,0,Missing,"$3,156.31",62.60%,$0.00,540.77,High_Profit,Needs_Review
3245,1/15/2025,Online,Hyderabad,Kids,Running,Air Zoom,Shoe,Numeric,0,0.00,"$8,979.45",63.91%,$0.00,1709.08,High_Profit,Clean
3246,9/2/2025,Retail,Pune,Kids,Lifestyle,Air Force 1,Clothing,Text,L,Missing,"$8,024.17",60.00%,$0.00,2328.33,High_Profit,Needs_Review
3247,2/8/2025,Online,Kolkata,Men,Basketball,LeBron 20,Shoe,Numeric,10,3.00,"$6,730.48",33.00%,"$13,528.26",1456.87,High_Profit,Clean
3248,2/8/2025,Online,Kolkata,Women,Soccer,Phantom GT,Shoe,Numeric,7,Missing,"$6,237.40",64.03%,$0.00,457.93,Low_Profit,Needs_Review
3249,4/2/2025,Retail,Pune,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,4.00,"$6,211.46",64.03%,$0.00,2709.18,High_Profit,Clean
3250,3/16/2025,Online,Pune,Kids,Running,Free RN,Shoe,Numeric,10,1.00,"$6,045.67",63.91%,$0.00,2055.67,High_Profit,Clean
3251,2/24/2025,Retail,Pune,Kids,Running,Pegasus Turbo,Shoe,Numeric,11,Missing,"$8,581.98",63.91%,$0.00,3969.18,High_Profit,Needs_Review
3252,10/21/2023,Online,Hyderabad,Kids,Training,SuperRep Go,Clothing,Text,M,Return,"$5,642.50",60.19%,$0.00,896.94,Return_Transaction,Needs_Review
3253,9/3/2025,Retail,Delhi,Men,Lifestyle,Blazer Mid,Clothing,Text,M,1.00,"$3,259.95",65.40%,"$3,259.95",1423.92,High_Profit,Clean
3254,9/3/2025,Retail,Kolkata,Women,Training,ZoomX Invincible,Clothing,Text,M,1.00,"$6,630.32",60.19%,$0.00,425.5,Low_Profit,Clean
3255,,Online,Delhi,Men,Training,Metcon 7,Clothing,Text,M,Return,"$5,996.89",60.19%,$0.00,751.76,Return_Transaction,Needs_Review
3256,,Online,Delhi,Women,Running,Air Zoom,Shoe,Numeric,10,Missing,"$5,924.06",63.91%,$0.00,2009.69,High_Profit,Needs_Review
