Order_ID,Order_Date,Sales_Channel,Region,Gender_Category,Product_Line,Product_Name,Product_Type,Size_Type,Clean_Size,Clean_units,Clean_MRP,Clean_Discount,New_Revenue ,Profit,Profit_category,Row_Check
2856,10/7/2024,Online,Delhi,Kids,Running,React Infinity,Shoe,Numeric,10,0.00,"$6,291.92",63.91%,$0.00,1702.06,High_Profit,Clean
2858,1/22/2025,Retail,Hyderabad,Men,Basketball,LeBron 20,Shoe,Numeric,10,3.00,"$5,983.35",62.60%,"$17,950.05",916.13,High_Profit,Clean
2859,10/16/2024,Online,Kolkata,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,2.00,"$6,211.46",96.00%,$0.00,-596.41,Loss,Clean
2862,8/5/2024,Online,Mumbai,Women,Lifestyle,Blazer Mid,Clothing,Text,M,4.00,"$8,659.15",65.40%,"$34,636.60",2078.39,High_Profit,Clean
2863,4/8/2025,Online,Delhi,Kids,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$3,360.35",65.40%,$0.00,2991.25,High_Profit,Clean
2865,7/27/2024,Retail,Mumbai,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,1.00,"$6,211.46",64.03%,$0.00,-1125.91,Loss,Clean
2866,11/2/2024,Online,Mumbai,Men,Basketball,Air Jordan,Shoe,Numeric,10,4.00,"$5,123.35",62.60%,"$20,493.40",1620.37,High_Profit,Clean
2868,,Retail,Bangalore,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,2.00,"$6,107.63",1.00%,$0.00,262.81,Low_Profit,Clean
2873,11/10/2024,Online,Mumbai,Women,Training,SuperRep Go,Clothing,Text,M,4.00,"$5,642.50",60.19%,$0.00,3134.87,High_Profit,Clean
2874,5/17/2024,Retail,Hyderabad,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,0,0.00,"$5,597.17",15.00%,$0.00,752,High_Profit,Clean
2875,1/19/2025,Online,Pune,Women,Training,Flex Trainer,Clothing,Text,XL,4.00,"$2,224.90",60.19%,"$8,899.60",-16.04,Loss,Clean
2878,7/22/2025,Retail,Delhi,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,0.00,"$9,098.90",75.00%,$0.00,2729.87,High_Profit,Clean
2880,8/1/2025,Retail,Pune,Women,Basketball,Air Jordan,Shoe,Numeric,10,4.00,"$8,605.73",62.60%,"$34,422.92",-990.99,Loss,Clean
2884,11/28/2024,Online,Delhi,Men,Basketball,LeBron 20,Shoe,Numeric,10,1.00,"$4,166.94",62.60%,"$4,166.94",2865.93,High_Profit,Clean
2887,4/25/2025,Retail,Mumbai,Men,Lifestyle,Waffle One,Clothing,Text,M,2.00,"$6,495.53",23.00%,"$10,003.12",-951.85,Loss,Clean
2890,11/16/2024,Online,Bangalore,Men,Training,Metcon 7,Clothing,Text,XL,0.00,"$5,996.89",16.00%,$0.00,3988.85,High_Profit,Clean
2893,11/10/2024,Retail,Pune,Kids,Lifestyle,Waffle One,Clothing,Text,XL,2.00,"$5,774.78",65.40%,$0.00,458.86,Low_Profit,Clean
2903,10/26/2024,Retail,Pune,Kids,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$6,264.64",60.00%,$0.00,2847.01,High_Profit,Clean
2906,4/20/2025,Online,Pune,Kids,Training,ZoomX Invincible,Clothing,Text,XL,0.00,"$6,630.32",60.19%,$0.00,650.99,High_Profit,Clean
2910,12/16/2024,Retail,Kolkata,Women,Soccer,Phantom GT,Shoe,Numeric,0,1.00,"$6,237.40",71.00%,$0.00,-94.06,Loss,Clean
2911,9/1/2025,Online,Pune,Kids,Training,SuperRep Go,Clothing,Text,M,2.00,"$5,642.50",60.19%,$0.00,273.28,Low_Profit,Clean
2912,2/20/2025,Online,Hyderabad,Men,Soccer,Mercurial Superfly,Shoe,Numeric,11,1.00,"$9,936.58",64.03%,"$9,936.58",3190.43,High_Profit,Clean
2914,7/26/2024,Online,Pune,Kids,Soccer,Premier III,Shoe,Numeric,10,4.00,"$5,697.14",64.03%,$0.00,1550.3,High_Profit,Clean
2915,10/5/2024,Retail,Delhi,Kids,Training,Metcon 7,Clothing,Text,M,1.00,"$9,633.68",60.19%,"$9,633.68",771.96,High_Profit,Clean
2916,7/22/2025,Retail,Bangalore,Men,Training,Flex Trainer,Clothing,Text,M,1.00,"$2,294.09",60.19%,"$2,294.09",1002.21,High_Profit,Clean
2920,9/16/2024,Retail,Bangalore,Women,Lifestyle,Dunk Low,Clothing,Text,L,4.00,"$7,401.53",65.40%,"$29,606.12",1559.28,High_Profit,Clean
2927,5/19/2025,Retail,Delhi,Kids,Basketball,Air Jordan,Shoe,Numeric,9,0.00,"$8,132.33",63.00%,$0.00,191.67,Low_Profit,Clean
2928,6/30/2025,Retail,Kolkata,Kids,Basketball,Zoom Freak,Shoe,Numeric,6,3.00,"$6,389.62",62.60%,$0.00,-1000.03,Loss,Clean
2929,6/30/2025,Retail,Kolkata,Men,Training,Metcon 7,Clothing,Text,M,2.00,"$5,996.89",90.00%,$0.00,-127.44,Loss,Clean
2932,10/5/2025,Retail,Kolkata,Women,Lifestyle,Blazer Mid,Clothing,Text,XL,0.00,"$7,671.31",65.40%,$0.00,3394.27,High_Profit,Clean
2933,8/19/2024,Retail,Pune,Kids,Running,Free RN,Shoe,Numeric,10,0.00,"$8,164.32",94.00%,$0.00,286.3,Low_Profit,Clean
2938,5/23/2025,Retail,Hyderabad,Women,Running,Air Zoom,Shoe,Numeric,0,0.00,"$5,924.06",63.91%,$0.00,439.35,Low_Profit,Clean
2939,11/24/2024,Online,Bangalore,Women,Running,Free RN,Shoe,Numeric,10,4.00,"$6,045.67",63.91%,$0.00,-1195.79,Loss,Clean
2940,4/1/2025,Retail,Delhi,Women,Running,React Infinity,Shoe,Numeric,10,1.00,"$6,291.92",61.00%,$0.00,780.43,High_Profit,Clean
2942,8/3/2024,Online,Pune,Kids,Running,React Infinity,Shoe,Numeric,0,3.00,"$6,291.92",63.91%,$0.00,677.85,High_Profit,Clean
2944,2/15/2025,Retail,Kolkata,Men,Lifestyle,Waffle One,Clothing,Text,M,1.00,"$5,774.78",11.00%,$0.00,221.95,Low_Profit,Clean
2945,,Retail,Kolkata,Women,Running,Free RN,Shoe,Numeric,6,1.00,"$6,045.67",63.91%,$0.00,-744.45,Loss,Clean
2946,5/17/2025,Online,Mumbai,Men,Basketball,LeBron 20,Shoe,Numeric,10,3.00,"$6,531.36",62.60%,"$19,594.08",-91.78,Loss,Clean
2947,9/26/2023,Retail,Mumbai,Men,Lifestyle,Waffle One,Clothing,Text,XL,2.00,"$5,774.78",65.40%,$0.00,-716.79,Loss,Clean
2952,4/29/2025,Online,Bangalore,Women,Soccer,Tiempo Legend,Shoe,Numeric,9,2.00,"$8,644.67",54.00%,"$7,953.10",2711.75,High_Profit,Clean
2955,8/25/2024,Retail,Delhi,Women,Lifestyle,Waffle One,Clothing,Text,M,1.00,"$5,774.78",65.40%,$0.00,-291.45,Loss,Clean
2961,3/7/2024,Online,Bangalore,Kids,Running,React Infinity,Shoe,Numeric,10,2.00,"$9,839.63",98.00%,$393.59,1218.22,High_Profit,Clean
2964,3/25/2025,Retail,Mumbai,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,1.00,"$4,994.83",62.60%,"$4,994.83",629.34,High_Profit,Clean
2966,12/21/2024,Retail,Bangalore,Men,Soccer,Phantom GT,Shoe,Numeric,0,1.00,"$3,204.72",64.03%,"$3,204.72",1916.14,High_Profit,Clean
2975,,Online,Hyderabad,Men,Lifestyle,Waffle One,Clothing,Text,XL,4.00,"$6,064.42",65.40%,"$24,257.68",2936.55,High_Profit,Clean
2978,7/9/2024,Online,Delhi,Women,Lifestyle,Waffle One,Clothing,Text,M,3.00,"$5,774.78",65.40%,$0.00,-1064.86,Loss,Clean
2982,3/1/2025,Online,Bangalore,Kids,Running,Air Zoom,Shoe,Numeric,12,0.00,"$5,924.06",35.00%,$0.00,-427.86,Loss,Clean
2983,4/13/2024,Retail,Hyderabad,Women,Training,ZoomX Invincible,Clothing,Text,M,2.00,"$9,501.17",60.19%,"$19,002.34",1069.32,High_Profit,Clean
2985,5/13/2024,Online,Hyderabad,Men,Lifestyle,Dunk Low,Clothing,Text,L,4.00,"$6,079.66",65.40%,$0.00,478.07,Low_Profit,Clean
2986,7/31/2024,Retail,Pune,Women,Training,Flex Trainer,Clothing,Text,XL,1.00,"$6,496.58",29.00%,"$4,612.57",1933.1,High_Profit,Clean
2989,1/14/2025,Online,Delhi,Kids,Soccer,Phantom GT,Shoe,Numeric,10,1.00,"$6,237.40",64.03%,$0.00,2596.64,High_Profit,Clean
2990,1/14/2025,Retail,Mumbai,Women,Basketball,Air Jordan,Shoe,Numeric,10,4.00,"$6,858.76",62.60%,"$27,435.04",639.03,High_Profit,Clean
2993,4/16/2025,Online,Bangalore,Women,Training,Flex Trainer,Clothing,Text,M,4.00,"$5,222.39",57.00%,"$8,982.51",-68.53,Loss,Clean
3001,4/19/2025,Online,Kolkata,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,6,0.00,"$5,597.17",16.00%,$0.00,1708.88,High_Profit,Clean
3004,,Online,Mumbai,Women,Soccer,Premier III,Shoe,Numeric,10,2.00,"$5,697.14",76.00%,$0.00,2469.75,High_Profit,Clean
3009,5/16/2024,Online,Mumbai,Kids,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$6,630.32",86.00%,$0.00,3144.87,High_Profit,Clean
3011,5/7/2025,Online,Mumbai,Women,Lifestyle,Blazer Mid,Clothing,Text,M,4.00,"$7,898.87",65.40%,"$31,595.48",1097.55,High_Profit,Clean
3019,2/27/2025,Online,Pune,Kids,Training,Flex Trainer,Clothing,Text,M,3.00,"$6,095.99",60.19%,$0.00,333.36,Low_Profit,Clean
3028,11/10/2024,Online,Delhi,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,1.00,"$5,037.43",64.03%,"$5,037.43",3279.17,High_Profit,Clean
3030,8/8/2024,Online,Kolkata,Kids,Training,ZoomX Invincible,Clothing,Text,M,3.00,"$2,959.26",37.00%,"$5,593.00",-821.76,Loss,Clean
3033,,Retail,Bangalore,Women,Running,React Infinity,Shoe,Numeric,10,4.00,"$8,899.81",63.91%,"$35,599.24",3075.35,High_Profit,Clean
3034,1/10/2025,Retail,Pune,Kids,Soccer,Premier III,Shoe,Numeric,10,4.00,"$5,185.52",64.03%,"$20,742.08",2777.67,High_Profit,Clean
3043,2/14/2024,Online,Bangalore,Men,Soccer,Mercurial Superfly,Shoe,Numeric,10,1.00,"$6,429.61",64.03%,"$6,429.61",2459.52,High_Profit,Clean
3047,10/13/2024,Retail,Hyderabad,Men,Soccer,Premier III,Shoe,Numeric,10,4.00,"$5,697.14",64.03%,$0.00,1770.74,High_Profit,Clean
3053,5/6/2025,Online,Kolkata,Women,Soccer,Premier III,Shoe,Numeric,0,0.00,"$5,697.14",39.00%,$0.00,400.37,Low_Profit,Clean
3054,,Retail,Mumbai,Kids,Running,Free RN,Shoe,Numeric,10,1.00,"$6,045.67",63.91%,$0.00,-1110.62,Loss,Clean
3057,11/22/2024,Retail,Delhi,Women,Lifestyle,Waffle One,Clothing,Text,M,4.00,"$5,774.78",65.40%,$0.00,3535.87,High_Profit,Clean
3058,8/3/2023,Online,Bangalore,Men,Basketball,Zoom Freak,Shoe,Numeric,10,2.00,"$6,389.62",62.60%,$0.00,-646.26,Loss,Clean
3059,8/3/2023,Retail,Pune,Men,Training,ZoomX Invincible,Clothing,Text,XL,2.00,"$6,897.68",60.19%,"$13,795.36",2708.1,High_Profit,Clean
3061,4/23/2025,Online,Pune,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,4.00,"$6,107.63",89.00%,$0.00,1932.88,High_Profit,Clean
3066,5/5/2025,Retail,Hyderabad,Women,Running,Pegasus Turbo,Shoe,Numeric,7,1.00,"$6,058.47",50.00%,$0.00,3074.24,High_Profit,Clean
3067,,Retail,Hyderabad,Men,Lifestyle,Blazer Mid,Clothing,Text,L,2.00,"$3,758.51",65.40%,"$7,517.02",94.77,Low_Profit,Clean
3068,6/16/2025,Retail,Kolkata,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,4.00,"$6,389.62",96.00%,$0.00,1039.09,High_Profit,Clean
3069,1/30/2025,Retail,Hyderabad,Men,Running,Air Zoom,Shoe,Numeric,0,0.00,"$5,924.06",63.91%,$0.00,-1004.97,Loss,Clean
3071,8/31/2024,Retail,Bangalore,Women,Running,Air Zoom,Shoe,Numeric,10,0.00,"$8,931.44",63.91%,$0.00,868.59,High_Profit,Clean
3075,12/19/2023,Retail,Hyderabad,Kids,Lifestyle,Dunk Low,Clothing,Text,L,1.00,"$6,153.37",65.40%,"$6,153.37",493.35,Low_Profit,Clean
3077,9/21/2023,Retail,Hyderabad,Women,Soccer,Mercurial Superfly,Shoe,Numeric,6,4.00,"$6,211.46",42.00%,$0.00,3050.7,High_Profit,Clean
3081,8/25/2024,Retail,Hyderabad,Kids,Lifestyle,Blazer Mid,Clothing,Text,L,4.00,"$6,107.63",65.40%,$0.00,3005.88,High_Profit,Clean
3083,10/25/2024,Retail,Delhi,Women,Training,SuperRep Go,Clothing,Text,L,2.00,"$9,593.27",60.19%,"$19,186.54",-1038.79,Loss,Clean
3084,1/29/2025,Retail,Kolkata,Kids,Running,Air Zoom,Shoe,Numeric,10,4.00,"$5,837.53",63.91%,"$23,350.12",-471.86,Loss,Clean
3086,8/8/2023,Online,Kolkata,Men,Soccer,Mercurial Superfly,Shoe,Numeric,0,3.00,"$6,969.28",58.00%,"$8,781.29",98.19,Low_Profit,Clean
3087,10/11/2023,Online,Kolkata,Kids,Soccer,Premier III,Shoe,Numeric,10,4.00,"$8,588.14",64.03%,"$34,352.56",-117.68,Loss,Clean
3088,1/16/2025,Online,Mumbai,Men,Running,React Infinity,Shoe,Numeric,10,0.00,"$6,291.92",63.91%,$0.00,450.75,Low_Profit,Clean
3090,11/21/2024,Online,Pune,Men,Soccer,Premier III,Shoe,Numeric,10,2.00,"$5,697.14",79.00%,$0.00,460.06,Low_Profit,Clean
3091,,Retail,Hyderabad,Kids,Training,Flex Trainer,Clothing,Text,M,4.00,"$9,625.47",60.19%,"$38,501.88",-419.24,Loss,Clean
3092,10/15/2024,Retail,Hyderabad,Kids,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$2,879.09",65.40%,"$5,758.18",1129.11,High_Profit,Clean
3094,1/27/2025,Retail,Delhi,Kids,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$4,195.03",65.40%,$0.00,1068.18,High_Profit,Clean
3098,1/3/2025,Online,Delhi,Men,Lifestyle,Air Force 1,Clothing,Text,M,1.00,"$6,264.64",65.40%,$0.00,3750.11,High_Profit,Clean
3099,4/11/2025,Retail,Delhi,Men,Running,React Infinity,Shoe,Numeric,10,2.00,"$6,291.92",63.91%,$0.00,147.79,Low_Profit,Clean
3100,4/11/2025,Retail,Hyderabad,Kids,Lifestyle,Air Force 1,Clothing,Text,M,3.00,"$4,222.20",65.40%,"$12,666.60",931.4,High_Profit,Clean
3102,,Retail,Bangalore,Kids,Soccer,Premier III,Shoe,Numeric,10,1.00,"$2,196.20",64.03%,"$2,196.20",3809.54,High_Profit,Clean
3104,10/14/2024,Online,Hyderabad,Women,Basketball,Kyrie Flytrap,Shoe,Numeric,0,3.00,"$6,175.84",90.00%,"$1,852.75",-960.94,Loss,Clean
3105,7/17/2025,Retail,Hyderabad,Women,Lifestyle,Waffle One,Clothing,Text,M,1.00,"$5,774.78",23.00%,$0.00,517.17,High_Profit,Clean
3107,6/22/2025,Online,Delhi,Kids,Basketball,Kyrie Flytrap,Shoe,Numeric,0,4.00,"$5,597.17",62.60%,$0.00,205.25,Low_Profit,Clean
3116,6/19/2025,Online,Hyderabad,Women,Running,React Infinity,Shoe,Numeric,10,3.00,"$6,291.92",100.00%,$0.00,3692.43,High_Profit,Clean
3119,3/19/2025,Retail,Mumbai,Women,Soccer,Phantom GT,Shoe,Numeric,0,1.00,"$6,936.34",46.00%,"$3,745.62",1647.34,High_Profit,Clean
3120,4/20/2025,Online,Mumbai,Kids,Running,Air Zoom,Shoe,Numeric,10,2.00,"$9,676.61",63.91%,"$19,353.22",3674.74,High_Profit,Clean
3124,3/5/2024,Retail,Hyderabad,Men,Lifestyle,Blazer Mid,Clothing,Text,M,4.00,"$6,107.63",65.40%,$0.00,1939.56,High_Profit,Clean
3135,9/14/2024,Online,Delhi,Men,Running,Free RN,Shoe,Numeric,10,1.00,"$2,555.18",63.91%,"$2,555.18",1820.38,High_Profit,Clean
3137,1/10/2024,Online,Hyderabad,Kids,Running,Air Zoom,Shoe,Numeric,10,4.00,"$3,317.71",63.91%,"$13,270.84",-198,Loss,Clean
3144,8/1/2025,Retail,Bangalore,Kids,Lifestyle,Waffle One,Clothing,Text,M,3.00,"$2,765.77",65.40%,"$8,297.31",2785.94,High_Profit,Clean
3145,8/1/2025,Online,Delhi,Kids,Training,ZoomX Invincible,Clothing,Text,XL,3.00,"$6,630.32",60.19%,$0.00,2418.74,High_Profit,Clean
3148,2/13/2025,Online,Hyderabad,Women,Basketball,Air Jordan,Shoe,Numeric,0,1.00,"$8,666.84",30.00%,"$6,066.79",204.77,Low_Profit,Clean
3150,6/29/2025,Retail,Kolkata,Women,Soccer,Tiempo Legend,Shoe,Numeric,10,3.00,"$5,732.20",64.03%,$0.00,28.77,Low_Profit,Clean
3153,5/3/2025,Online,Hyderabad,Men,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$6,630.32",90.00%,$0.00,20.31,Low_Profit,Clean
3157,6/30/2025,Retail,Mumbai,Women,Training,ZoomX Invincible,Clothing,Text,M,4.00,"$6,630.32",97.00%,$0.00,1861.15,High_Profit,Clean
3158,6/22/2025,Online,Bangalore,Men,Lifestyle,Blazer Mid,Clothing,Text,M,3.00,"$3,723.21",65.40%,"$11,169.63",-1133.4,Loss,Clean
3160,1/6/2025,Online,Mumbai,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,2.00,"$6,107.63",65.40%,$0.00,1567.18,High_Profit,Clean
3161,9/2/2025,Online,Bangalore,Men,Running,Free RN,Shoe,Numeric,10,0.00,"$7,734.26",47.00%,$0.00,1921.82,High_Profit,Clean
3162,11/30/2024,Online,Pune,Women,Soccer,Phantom GT,Shoe,Numeric,10,4.00,"$6,237.40",57.00%,$0.00,3176.71,High_Profit,Clean
3168,10/13/2024,Retail,Hyderabad,Women,Basketball,Air Jordan,Shoe,Numeric,10,3.00,"$6,123.52",62.60%,$0.00,2732.23,High_Profit,Clean
3169,,Retail,Delhi,Men,Basketball,Kyrie Flytrap,Shoe,Numeric,10,1.00,"$5,597.17",49.00%,$0.00,-532.65,Loss,Clean
3171,3/27/2025,Retail,Bangalore,Women,Running,React Infinity,Shoe,Numeric,10,1.00,"$7,627.37",63.91%,"$7,627.37",2752.18,High_Profit,Clean
3172,3/27/2025,Retail,Delhi,Men,Running,React Infinity,Shoe,Numeric,6,4.00,"$6,291.92",63.91%,$0.00,693.29,High_Profit,Clean
3173,11/21/2024,Retail,Kolkata,Kids,Basketball,Zoom Freak,Shoe,Numeric,10,3.00,"$6,389.62",6.00%,$0.00,-236.15,Loss,Clean
3182,3/10/2025,Online,Bangalore,Kids,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$6,237.40",70.00%,$0.00,1561.59,High_Profit,Clean
3184,10/7/2024,Online,Pune,Men,Training,ZoomX Invincible,Clothing,Text,XL,1.00,"$4,614.33",47.00%,"$2,445.59",-440.44,Loss,Clean
3189,12/7/2025,Online,Hyderabad,Kids,Lifestyle,Dunk Low,Clothing,Text,M,2.00,"$5,073.69",65.40%,"$10,147.38",-1033.35,Loss,Clean
3200,8/23/2024,Online,Mumbai,Men,Training,Flex Trainer,Clothing,Text,M,3.00,"$3,938.59",98.00%,$236.32,635.39,High_Profit,Clean
3203,12/29/2024,Retail,Hyderabad,Women,Soccer,Premier III,Shoe,Numeric,10,1.00,"$5,697.14",64.03%,$0.00,1087.27,High_Profit,Clean
3206,3/13/2025,Retail,Bangalore,Kids,Soccer,Tiempo Legend,Shoe,Numeric,8,3.00,"$5,732.20",64.03%,$0.00,1125.29,High_Profit,Clean
3208,10/4/2024,Online,Kolkata,Women,Lifestyle,Dunk Low,Clothing,Text,M,0.00,"$6,079.66",65.40%,$0.00,-848.63,Loss,Clean
3212,4/21/2025,Online,Delhi,Kids,Running,Free RN,Shoe,Numeric,10,2.00,"$6,045.67",95.00%,$0.00,-1100.45,Loss,Clean
3216,,Online,Pune,Kids,Lifestyle,Air Force 1,Clothing,Text,M,2.00,"$6,264.64",65.40%,$0.00,324.37,Low_Profit,Clean
3220,2/24/2024,Online,Pune,Men,Soccer,Tiempo Legend,Shoe,Numeric,10,2.00,"$5,732.20",64.03%,$0.00,1686.78,High_Profit,Clean
3221,6/22/2025,Retail,Delhi,Women,Running,Free RN,Shoe,Numeric,0,2.00,"$8,204.14",63.91%,"$16,408.28",961.65,High_Profit,Clean
3222,4/28/2025,Online,Bangalore,Men,Soccer,Premier III,Shoe,Numeric,0,4.00,"$5,697.14",64.03%,$0.00,-382.88,Loss,Clean
3223,2/17/2025,Online,Kolkata,Women,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$2,530.29",29.00%,"$3,593.01",3264.03,High_Profit,Clean
3226,2/28/2025,Retail,Delhi,Women,Lifestyle,Air Force 1,Clothing,Text,M,2.00,"$6,125.15",65.40%,"$12,250.30",61.83,Low_Profit,Clean
3235,1/20/2025,Online,Mumbai,Kids,Lifestyle,Air Force 1,Clothing,Text,L,3.00,"$7,042.12",89.00%,"$2,323.90",-411.55,Loss,Clean
3237,4/24/2025,Online,Mumbai,Women,Training,SuperRep Go,Clothing,Text,M,3.00,"$5,642.50",36.00%,$0.00,517.77,High_Profit,Clean
3239,5/3/2025,Retail,Delhi,Women,Running,Air Zoom,Shoe,Numeric,10,1.00,"$5,924.06",63.91%,$0.00,2808,High_Profit,Clean
3241,,Retail,Mumbai,Kids,Soccer,Phantom GT,Shoe,Numeric,10,2.00,"$8,074.82",64.03%,"$16,149.64",2968.78,High_Profit,Clean
3245,1/15/2025,Online,Hyderabad,Kids,Running,Air Zoom,Shoe,Numeric,0,0.00,"$8,979.45",63.91%,$0.00,1709.08,High_Profit,Clean
3247,2/8/2025,Online,Kolkata,Men,Basketball,LeBron 20,Shoe,Numeric,10,3.00,"$6,730.48",33.00%,"$13,528.26",1456.87,High_Profit,Clean
3249,4/2/2025,Retail,Pune,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,4.00,"$6,211.46",64.03%,$0.00,2709.18,High_Profit,Clean
3250,3/16/2025,Online,Pune,Kids,Running,Free RN,Shoe,Numeric,10,1.00,"$6,045.67",63.91%,$0.00,2055.67,High_Profit,Clean
3253,9/3/2025,Retail,Delhi,Men,Lifestyle,Blazer Mid,Clothing,Text,M,1.00,"$3,259.95",65.40%,"$3,259.95",1423.92,High_Profit,Clean
3254,9/3/2025,Retail,Kolkata,Women,Training,ZoomX Invincible,Clothing,Text,M,1.00,"$6,630.32",60.19%,$0.00,425.5,Low_Profit,Clean
3265,3/25/2024,Retail,Pune,Kids,Training,SuperRep Go,Clothing,Text,M,2.00,"$5,642.50",60.19%,$0.00,3909.06,High_Profit,Clean
3267,4/12/2025,Retail,Mumbai,Kids,Training,Metcon 7,Clothing,Text,M,0.00,"$5,996.89",97.00%,$0.00,2190.72,High_Profit,Clean
3269,8/20/2024,Online,Mumbai,Women,Training,SuperRep Go,Clothing,Text,M,4.00,"$6,344.63",60.19%,"$25,378.52",160.73,Low_Profit,Clean
3271,10/5/2024,Retail,Kolkata,Kids,Soccer,Mercurial Superfly,Shoe,Numeric,10,4.00,"$7,670.57",64.03%,"$30,682.28",2025.11,High_Profit,Clean
3277,2/15/2025,Retail,Pune,Men,Soccer,Tiempo Legend,Shoe,Numeric,6,1.00,"$4,819.75",22.00%,"$3,759.41",-514.9,Loss,Clean
3281,9/21/2024,Online,Pune,Women,Basketball,LeBron 20,Shoe,Numeric,0,2.00,"$9,682.68",88.00%,"$2,323.84",1650.44,High_Profit,Clean
3284,3/18/2025,Retail,Pune,Women,Soccer,Phantom GT,Shoe,Numeric,0,1.00,"$9,872.38",18.00%,"$8,095.35",233.85,Low_Profit,Clean
3286,2/12/2025,Retail,Pune,Men,Soccer,Mercurial Superfly,Shoe,Numeric,0,2.00,"$4,585.77",64.03%,"$9,171.54",-241.59,Loss,Clean
3287,2/12/2025,Online,Delhi,Women,Training,ZoomX Invincible,Clothing,Text,M,1.00,"$6,630.32",20.00%,$0.00,-604.23,Loss,Clean
3292,11/11/2023,Online,Pune,Kids,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$6,264.64",65.40%,$0.00,2083.57,High_Profit,Clean
3293,4/26/2025,Retail,Hyderabad,Men,Soccer,Phantom GT,Shoe,Numeric,10,1.00,"$4,091.68",64.03%,"$4,091.68",571.8,High_Profit,Clean
3295,5/14/2025,Retail,Hyderabad,Women,Training,SuperRep Go,Clothing,Text,M,0.00,"$5,642.50",75.00%,$0.00,1899.62,High_Profit,Clean
3297,7/21/2025,Retail,Hyderabad,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,4.00,"$6,107.63",68.00%,$0.00,-37.37,Loss,Clean
3298,8/16/2024,Retail,Mumbai,Kids,Basketball,LeBron 20,Shoe,Numeric,10,3.00,"$5,596.52",62.60%,"$16,789.56",2926.28,High_Profit,Clean
3299,8/16/2024,Retail,Mumbai,Women,Training,SuperRep Go,Clothing,Text,XL,1.00,"$4,420.21",32.00%,"$3,005.74",705.58,High_Profit,Clean
3304,10/25/2024,Retail,Pune,Men,Lifestyle,Air Force 1,Clothing,Text,L,3.00,"$6,264.64",65.40%,$0.00,1943.22,High_Profit,Clean
3305,3/13/2025,Online,Hyderabad,Women,Training,Metcon 7,Clothing,Text,M,0.00,"$5,996.89",60.19%,$0.00,1750.18,High_Profit,Clean
3306,5/19/2024,Retail,Pune,Women,Running,React Infinity,Shoe,Numeric,10,3.00,"$6,291.92",63.91%,$0.00,3102.91,High_Profit,Clean
3308,5/14/2025,Online,Mumbai,Men,Training,ZoomX Invincible,Clothing,Text,M,1.00,"$5,888.37",60.19%,"$5,888.37",3687.47,High_Profit,Clean
3309,11/24/2024,Online,Mumbai,Women,Lifestyle,Blazer Mid,Clothing,Text,M,0.00,"$8,234.91",65.40%,$0.00,2984.1,High_Profit,Clean
3310,2/25/2025,Online,Bangalore,Kids,Lifestyle,Blazer Mid,Clothing,Text,M,1.00,"$4,738.25",65.40%,"$4,738.25",731.1,High_Profit,Clean
3313,3/26/2024,Online,Mumbai,Men,Basketball,Zoom Freak,Shoe,Numeric,10,1.00,"$6,389.62",62.60%,$0.00,-563.83,Loss,Clean
3319,1/19/2025,Online,Mumbai,Men,Lifestyle,Dunk Low,Clothing,Text,M,0.00,"$6,079.66",65.40%,$0.00,853.35,High_Profit,Clean
3320,4/7/2025,Retail,Mumbai,Women,Lifestyle,Air Force 1,Clothing,Text,M,0.00,"$7,305.78",65.40%,$0.00,573.79,High_Profit,Clean
3321,6/28/2025,Online,Mumbai,Men,Soccer,Mercurial Superfly,Shoe,Numeric,7,1.00,"$6,211.46",64.03%,$0.00,1287.17,High_Profit,Clean
3324,2/23/2025,Online,Mumbai,Women,Running,React Infinity,Shoe,Numeric,10,4.00,"$6,291.92",63.91%,$0.00,2278.12,High_Profit,Clean
3325,8/6/2025,Online,Bangalore,Men,Training,Metcon 7,Clothing,Text,M,2.00,"$5,996.89",13.00%,$0.00,-992.25,Loss,Clean
3326,9/22/2024,Retail,Bangalore,Women,Soccer,Mercurial Superfly,Shoe,Numeric,10,4.00,"$6,211.46",64.03%,$0.00,2860.71,High_Profit,Clean
